year,month,district,department,request_count,avg_response_time,resolution_rate,priority_critical_count,priority_high_count,priority_medium_count,priority_low_count
2023,8,Northside,Building & Safety,16,94.4,0.651,5,7,16,10
2023,8,Northside,Transportation,13,86.9,0.733,3,14,6,13
2023,8,Northside,Utilities,19,91.6,0.736,5,12,13,8
2023,8,Northside,Environmental Services,11,71.1,0.672,4,14,22,13
2023,8,Northside,Code Enforcement,28,41.4,0.859,3,14,16,8
2023,8,Northside,Permits & Licensing,20,62.1,0.901,0,7,16,20
2023,8,Southside,Public Works,39,54.9,0.885,1,7,14,6
2023,8,Southside,Parks & Recreation,39,56.3,0.914,0,12,17,13
2023,8,Southside,Building & Safety,24,93.1,0.739,3,12,10,15
2023,8,Southside,Transportation,11,87.8,0.879,2,15,20,14
2023,8,Southside,Utilities,15,39.2,0.819,3,7,10,8
2023,8,Southside,Environmental Services,15,29.2,0.876,0,3,11,12
2023,8,Southside,Code Enforcement,21,36.6,0.669,5,12,22,12
2023,8,Southside,Permits & Licensing,29,52.8,0.806,4,10,10,15
2023,8,Eastgate,Public Works,33,85.6,0.913,5,3,11,5
2023,8,Eastgate,Parks & Recreation,9,55.6,0.666,5,11,17,11
2023,8,Eastgate,Building & Safety,9,77.9,0.803,5,7,22,14
2023,8,Eastgate,Transportation,17,56.2,0.734,1,8,8,12
2023,8,Eastgate,Utilities,24,60.2,0.741,4,3,15,10
2023,8,Eastgate,Environmental Services,19,78.5,0.797,0,5,22,7
2023,8,Eastgate,Code Enforcement,26,87.1,0.797,2,2,20,10
2023,8,Eastgate,Permits & Licensing,27,41.2,0.88,1,5,12,17
2023,8,Westbrook,Public Works,35,64.1,0.706,1,4,5,12
2023,8,Westbrook,Parks & Recreation,16,68.9,0.747,0,15,24,18
2023,8,Westbrook,Building & Safety,19,84.8,0.772,3,10,22,9
2023,8,Westbrook,Transportation,18,76.3,0.676,1,15,21,15
2023,8,Westbrook,Utilities,25,52.5,0.915,4,8,13,14
2023,8,Westbrook,Environmental Services,30,82.2,0.693,2,8,16,14
2023,8,Westbrook,Code Enforcement,12,44.0,0.739,2,10,16,5
2023,8,Westbrook,Permits & Licensing,27,70.8,0.854,1,7,12,20
2023,8,Riverside,Public Works,32,78.0,0.788,1,3,21,18
2023,8,Riverside,Parks & Recreation,30,82.4,0.768,2,3,24,10
2023,8,Riverside,Building & Safety,28,32.9,0.802,2,13,25,20
2023,8,Riverside,Transportation,12,92.6,0.864,3,6,23,4
2023,8,Riverside,Utilities,19,65.7,0.825,4,9,20,16
2023,8,Riverside,Environmental Services,7,91.0,0.766,1,2,22,17
2023,8,Riverside,Code Enforcement,22,47.9,0.914,5,2,16,18
2023,8,Riverside,Permits & Licensing,27,86.2,0.737,1,3,16,5
2023,8,Highland,Public Works,39,57.4,0.762,2,11,13,3
2023,8,Highland,Parks & Recreation,37,34.7,0.909,4,9,18,7
2023,8,Highland,Building & Safety,17,53.1,0.886,1,12,19,12
2023,8,Highland,Transportation,22,37.6,0.798,5,12,14,13
2023,8,Highland,Utilities,12,25.7,0.856,4,14,21,16
2023,8,Highland,Environmental Services,9,65.8,0.819,4,12,23,13
2023,8,Highland,Code Enforcement,5,27.7,0.707,4,2,16,6
2023,8,Highland,Permits & Licensing,29,29.4,0.728,0,11,7,19
2023,8,Lakewood,Public Works,25,69.2,0.803,5,4,11,10
2023,8,Lakewood,Parks & Recreation,33,68.1,0.798,1,15,10,3
2023,8,Lakewood,Building & Safety,25,43.7,0.716,3,13,8,13
2023,8,Lakewood,Transportation,7,33.9,0.879,0,8,23,15
2023,8,Lakewood,Utilities,30,68.4,0.7,3,8,20,7
2023,8,Lakewood,Environmental Services,15,36.8,0.886,1,3,14,14
2023,8,Lakewood,Code Enforcement,10,77.5,0.828,5,8,13,18
2023,8,Lakewood,Permits & Licensing,7,53.3,0.721,1,6,17,9
2023,8,Industrial,Public Works,16,94.5,0.865,2,12,25,5
2023,8,Industrial,Parks & Recreation,21,45.7,0.879,3,14,8,19
2023,8,Industrial,Building & Safety,13,78.6,0.73,0,11,6,20
2023,8,Industrial,Transportation,6,54.7,0.7,5,7,8,8
2023,8,Industrial,Utilities,5,32.0,0.845,4,2,5,13
2023,8,Industrial,Environmental Services,17,43.3,0.871,2,2,23,14
2023,8,Industrial,Code Enforcement,7,95.7,0.671,1,5,25,18
2023,8,Industrial,Permits & Licensing,10,58.1,0.867,4,5,16,6
2023,8,Midtown,Public Works,36,80.8,0.855,1,11,16,8
2023,8,Midtown,Parks & Recreation,26,49.1,0.773,5,15,10,19
2023,8,Midtown,Building & Safety,9,66.8,0.913,3,2,24,4
2023,8,Midtown,Transportation,22,47.6,0.899,0,14,14,12
2023,8,Midtown,Utilities,8,43.4,0.917,2,12,10,19
2023,8,Midtown,Environmental Services,10,72.3,0.775,0,9,11,7
2023,8,Midtown,Code Enforcement,24,68.2,0.724,2,9,22,15
2023,8,Midtown,Permits & Licensing,30,43.7,0.681,3,3,22,5
2023,8,University,Public Works,21,32.2,0.744,1,7,9,10
2023,8,University,Parks & Recreation,28,78.9,0.814,1,14,17,4
2023,8,University,Building & Safety,16,31.4,0.88,0,9,23,6
2023,8,University,Transportation,21,67.3,0.909,0,12,25,13
2023,8,University,Utilities,21,72.3,0.697,4,11,22,19
2023,8,University,Environmental Services,17,58.1,0.825,4,12,11,12
2023,8,University,Code Enforcement,15,26.0,0.654,1,9,11,12
2023,8,University,Permits & Licensing,25,33.3,0.718,3,8,18,15
2023,8,Harbor,Public Works,9,54.9,0.782,3,2,20,6
2023,8,Harbor,Parks & Recreation,21,33.9,0.832,4,9,24,15
2023,8,Harbor,Building & Safety,14,66.9,0.73,3,14,14,4
2023,8,Harbor,Transportation,21,25.0,0.671,0,5,7,12
2023,8,Harbor,Utilities,23,52.2,0.692,5,11,22,8
2023,8,Harbor,Environmental Services,25,51.1,0.82,2,13,6,20
2023,8,Harbor,Code Enforcement,5,63.4,0.712,0,6,17,9
2023,8,Harbor,Permits & Licensing,16,48.8,0.816,4,2,18,19
2023,9,Downtown,Public Works,21,86.0,0.853,1,10,16,4
2023,9,Downtown,Parks & Recreation,11,63.8,0.748,0,9,10,10
2023,9,Downtown,Building & Safety,27,50.3,0.887,2,3,11,18
2023,9,Downtown,Transportation,11,26.8,0.917,4,12,24,3
2023,9,Downtown,Utilities,6,71.8,0.834,3,5,8,12
2023,9,Downtown,Environmental Services,5,26.7,0.813,1,12,15,8
2023,9,Downtown,Code Enforcement,17,58.9,0.679,1,7,17,4
2023,9,Downtown,Permits & Licensing,9,44.0,0.89,1,11,12,11
2023,9,Northside,Public Works,18,63.6,0.762,5,11,25,12
2023,9,Northside,Parks & Recreation,11,29.2,0.843,5,13,13,16
2023,9,Northside,Building & Safety,27,74.6,0.816,0,8,18,15
2023,9,Northside,Transportation,13,60.7,0.767,1,15,20,11
2023,9,Northside,Utilities,24,66.7,0.713,0,12,17,4
2023,9,Northside,Environmental Services,27,91.8,0.809,3,4,12,5
2023,9,Northside,Code Enforcement,25,46.4,0.771,0,3,10,18
2023,9,Northside,Permits & Licensing,7,82.0,0.694,1,10,15,8
2023,9,Southside,Public Works,28,45.1,0.833,2,12,17,12
2023,9,Southside,Parks & Recreation,22,46.7,0.864,2,6,23,11
2023,9,Southside,Building & Safety,8,33.4,0.856,0,8,11,5
2023,9,Southside,Transportation,22,28.9,0.653,3,5,9,19
2023,9,Southside,Utilities,6,88.7,0.807,3,9,8,6
2023,9,Southside,Environmental Services,12,49.3,0.713,0,15,17,8
2023,9,Southside,Code Enforcement,7,68.4,0.787,5,14,7,10
2023,9,Southside,Permits & Licensing,18,95.4,0.915,4,7,19,7
2023,9,Eastgate,Public Works,19,69.7,0.77,4,14,6,19
2023,9,Eastgate,Parks & Recreation,29,59.4,0.834,1,14,11,13
2023,9,Eastgate,Building & Safety,6,31.3,0.739,4,2,9,13
2023,9,Eastgate,Transportation,13,29.4,0.67,1,7,19,9
2023,9,Eastgate,Utilities,25,38.1,0.781,0,8,17,7
2023,9,Eastgate,Environmental Services,14,80.5,0.781,4,3,12,8
2023,9,Eastgate,Code Enforcement,25,48.2,0.672,1,7,19,3
2023,9,Eastgate,Permits & Licensing,19,63.6,0.723,0,15,12,19
2023,9,Westbrook,Public Works,14,68.3,0.914,4,4,9,20
2023,9,Westbrook,Parks & Recreation,15,32.0,0.707,0,3,7,16
2023,9,Westbrook,Building & Safety,21,58.1,0.912,4,2,24,8
2023,9,Westbrook,Transportation,28,79.6,0.893,2,7,6,7
2023,9,Westbrook,Utilities,8,48.0,0.918,5,5,5,15
2023,9,Westbrook,Environmental Services,5,31.4,0.664,4,2,17,6
2023,9,Westbrook,Code Enforcement,12,85.6,0.9,5,2,23,20
2023,9,Westbrook,Permits & Licensing,7,30.5,0.681,0,12,20,15
2023,9,Riverside,Public Works,14,26.4,0.678,5,11,17,17
2023,9,Riverside,Parks & Recreation,28,39.1,0.912,1,12,20,11
2023,9,Riverside,Building & Safety,16,72.1,0.86,5,9,20,7
2023,9,Riverside,Transportation,19,79.9,0.794,4,7,12,7
2023,9,Riverside,Utilities,14,81.4,0.811,5,13,10,15
2023,9,Riverside,Environmental Services,13,46.6,0.801,1,7,5,16
2023,9,Riverside,Code Enforcement,30,62.4,0.872,2,4,6,17
2023,9,Riverside,Permits & Licensing,18,94.7,0.761,5,10,12,15
2023,9,Highland,Public Works,9,79.0,0.677,5,7,11,15
2023,9,Highland,Parks & Recreation,18,79.9,0.75,3,9,19,17
2023,9,Highland,Building & Safety,17,26.8,0.748,3,7,15,13
2023,9,Highland,Transportation,26,68.0,0.682,3,4,21,9
2023,9,Highland,Utilities,12,90.5,0.671,1,13,11,9
2023,9,Highland,Environmental Services,28,91.0,0.841,5,14,24,14
2023,9,Highland,Code Enforcement,19,47.7,0.756,4,15,18,14
2023,9,Highland,Permits & Licensing,25,77.3,0.812,2,5,17,7
2023,9,Lakewood,Public Works,20,72.4,0.755,0,10,25,17
2023,9,Lakewood,Parks & Recreation,14,59.1,0.917,4,8,6,9
2023,9,Lakewood,Building & Safety,11,39.4,0.763,2,10,10,15
2023,9,Lakewood,Transportation,21,45.0,0.857,3,4,19,3
2023,9,Lakewood,Utilities,27,79.0,0.729,1,8,23,8
2023,9,Lakewood,Environmental Services,13,29.9,0.653,5,12,23,7
2023,9,Lakewood,Code Enforcement,25,54.8,0.761,3,11,11,7
2023,9,Lakewood,Permits & Licensing,18,95.2,0.777,2,9,12,7
2023,9,Industrial,Public Works,29,42.5,0.891,3,7,24,19
2023,9,Industrial,Parks & Recreation,28,59.4,0.812,5,2,8,5
2023,9,Industrial,Building & Safety,7,30.9,0.753,0,2,6,13
2023,9,Industrial,Transportation,7,92.0,0.809,2,7,11,7
2023,9,Industrial,Utilities,11,48.8,0.819,2,15,7,14
2023,9,Industrial,Environmental Services,24,89.5,0.724,2,11,19,18
2023,9,Industrial,Code Enforcement,15,60.4,0.909,5,4,14,12
2023,9,Industrial,Permits & Licensing,8,36.4,0.844,4,4,9,8
2023,9,Midtown,Public Works,18,68.2,0.834,0,10,24,16
2023,9,Midtown,Parks & Recreation,10,49.3,0.735,4,10,25,18
2023,9,Midtown,Building & Safety,27,73.3,0.708,2,13,12,6
2023,9,Midtown,Transportation,26,54.2,0.701,1,9,8,4
2023,9,Midtown,Utilities,9,24.6,0.912,3,9,17,18
2023,9,Midtown,Environmental Services,10,55.1,0.912,0,11,16,17
2023,9,Midtown,Code Enforcement,23,34.1,0.809,4,4,19,3
2023,9,Midtown,Permits & Licensing,20,38.5,0.863,5,11,16,13
2023,9,University,Public Works,7,80.4,0.68,2,3,10,7
2023,9,University,Parks & Recreation,24,89.7,0.703,2,12,17,7
2023,9,University,Building & Safety,8,68.1,0.916,5,5,25,13
2023,9,University,Transportation,14,87.5,0.908,5,14,7,14
2023,9,University,Utilities,24,48.7,0.679,3,2,24,16
2023,9,University,Environmental Services,10,37.6,0.785,2,15,13,9
2023,9,University,Code Enforcement,21,81.1,0.691,2,10,5,18
2023,9,University,Permits & Licensing,15,71.5,0.737,1,2,25,10
2023,9,Harbor,Public Works,27,48.6,0.829,2,6,19,16
2023,9,Harbor,Parks & Recreation,15,57.6,0.869,0,6,19,5
2023,9,Harbor,Building & Safety,15,35.2,0.863,4,2,9,3
2023,9,Harbor,Transportation,28,28.6,0.702,4,2,14,15
2023,9,Harbor,Utilities,11,71.2,0.881,3,8,17,4
2023,9,Harbor,Environmental Services,27,42.2,0.738,5,6,17,13
2023,9,Harbor,Code Enforcement,16,62.7,0.707,4,15,18,16
2023,9,Harbor,Permits & Licensing,27,82.4,0.859,2,4,16,11
2023,10,Downtown,Public Works,22,34.5,0.775,1,9,14,11
2023,10,Downtown,Parks & Recreation,7,79.8,0.741,3,12,7,13
2023,10,Downtown,Building & Safety,21,69.6,0.664,0,2,9,6
2023,10,Downtown,Transportation,12,67.8,0.691,0,4,16,5
2023,10,Downtown,Utilities,9,83.8,0.746,4,14,12,5
2023,10,Downtown,Environmental Services,7,44.3,0.877,0,13,5,13
2023,10,Downtown,Code Enforcement,24,27.6,0.757,0,4,23,17
2023,10,Downtown,Permits & Licensing,25,50.6,0.727,2,14,8,6
2023,10,Northside,Public Works,6,89.6,0.853,5,4,11,5
2023,10,Northside,Parks & Recreation,10,28.6,0.843,0,13,7,3
2023,10,Northside,Building & Safety,18,62.0,0.893,5,5,11,4
2023,10,Northside,Transportation,27,46.5,0.805,0,8,15,19
2023,10,Northside,Utilities,11,60.1,0.782,3,15,11,18
2023,10,Northside,Environmental Services,24,56.8,0.706,5,4,20,12
2023,10,Northside,Code Enforcement,28,78.4,0.772,5,11,6,17
2023,10,Northside,Permits & Licensing,10,93.0,0.72,4,2,7,8
2023,10,Southside,Public Works,11,73.2,0.904,2,4,22,9
2023,10,Southside,Parks & Recreation,27,71.8,0.885,0,13,7,9
2023,10,Southside,Building & Safety,10,83.6,0.747,2,14,12,8
2023,10,Southside,Transportation,17,67.2,0.692,5,15,23,12
2023,10,Southside,Utilities,24,62.6,0.712,3,10,25,12
2023,10,Southside,Environmental Services,11,77.5,0.793,3,6,16,10
2023,10,Southside,Code Enforcement,21,53.6,0.723,0,12,13,12
2023,10,Southside,Permits & Licensing,29,95.9,0.669,1,3,6,5
2023,10,Eastgate,Public Works,20,27.1,0.709,2,13,6,16
2023,10,Eastgate,Parks & Recreation,7,93.9,0.914,5,14,19,3
2023,10,Eastgate,Building & Safety,28,71.2,0.888,5,3,15,14
2023,10,Eastgate,Transportation,27,39.4,0.912,5,11,7,11
2023,10,Eastgate,Utilities,28,34.3,0.677,2,9,16,18
2023,10,Eastgate,Environmental Services,16,32.1,0.805,3,6,20,13
2023,10,Eastgate,Code Enforcement,22,80.2,0.749,5,5,12,8
2023,10,Eastgate,Permits & Licensing,6,94.4,0.767,5,7,18,17
2023,10,Westbrook,Public Works,19,34.8,0.776,2,14,17,17
2023,10,Westbrook,Parks & Recreation,19,72.9,0.875,3,4,9,15
2023,10,Westbrook,Building & Safety,18,57.0,0.81,0,15,9,13
2023,10,Westbrook,Transportation,17,43.2,0.824,5,4,17,14
2023,10,Westbrook,Utilities,5,95.0,0.663,3,14,10,7
2023,10,Westbrook,Environmental Services,23,87.8,0.802,1,5,8,3
2023,10,Westbrook,Code Enforcement,17,42.2,0.908,3,4,13,13
2023,10,Westbrook,Permits & Licensing,11,58.8,0.74,0,9,17,8
2023,10,Riverside,Public Works,14,37.1,0.716,4,6,12,9
2023,10,Riverside,Parks & Recreation,20,84.0,0.816,4,13,20,16
2023,10,Riverside,Building & Safety,18,89.8,0.713,1,9,6,14
2023,10,Riverside,Transportation,8,32.7,0.652,0,7,20,12
2023,10,Riverside,Utilities,9,60.6,0.92,1,10,20,9
2023,10,Riverside,Environmental Services,18,74.0,0.733,3,2,14,8
2023,10,Riverside,Code Enforcement,15,87.1,0.861,5,6,24,16
2023,10,Riverside,Permits & Licensing,24,25.1,0.871,0,11,9,19
2023,10,Highland,Public Works,14,45.6,0.69,2,13,16,7
2023,10,Highland,Parks & Recreation,16,40.3,0.777,4,9,7,3
2023,10,Highland,Building & Safety,19,54.6,0.728,2,8,12,9
2023,10,Highland,Transportation,15,36.4,0.856,5,5,15,18
2023,10,Highland,Utilities,30,95.3,0.86,2,10,15,13
2023,10,Highland,Environmental Services,27,45.3,0.716,1,4,15,10
2023,10,Highland,Code Enforcement,27,39.7,0.687,4,11,12,10
2023,10,Highland,Permits & Licensing,20,63.7,0.813,4,9,5,13
2023,10,Lakewood,Public Works,21,74.8,0.834,0,8,9,13
2023,10,Lakewood,Parks & Recreation,7,45.0,0.739,4,9,19,11
2023,10,Lakewood,Building & Safety,7,73.1,0.744,3,8,11,11
2023,10,Lakewood,Transportation,27,39.3,0.751,1,7,6,18
2023,10,Lakewood,Utilities,12,43.6,0.674,1,12,5,13
2023,10,Lakewood,Environmental Services,16,83.8,0.88,4,9,22,7
2023,10,Lakewood,Code Enforcement,30,39.8,0.667,2,7,20,13
2023,10,Lakewood,Permits & Licensing,24,77.2,0.707,4,5,25,9
2023,10,Industrial,Public Works,24,52.3,0.667,4,3,14,4
2023,10,Industrial,Parks & Recreation,28,40.3,0.864,1,10,21,12
2023,10,Industrial,Building & Safety,12,81.9,0.706,3,8,5,12
2023,10,Industrial,Transportation,13,48.2,0.686,1,4,14,3
2023,10,Industrial,Utilities,5,29.3,0.918,5,12,18,5
2023,10,Industrial,Environmental Services,16,71.2,0.796,3,14,9,17
2023,10,Industrial,Code Enforcement,25,79.1,0.877,3,10,10,17
2023,10,Industrial,Permits & Licensing,29,82.1,0.654,2,3,13,17
2023,10,Midtown,Public Works,13,37.5,0.827,1,13,24,17
2023,10,Midtown,Parks & Recreation,14,51.1,0.915,1,11,9,13
2023,10,Midtown,Building & Safety,5,71.9,0.908,0,2,15,20
2023,10,Midtown,Transportation,20,38.5,0.883,2,4,15,15
2023,10,Midtown,Utilities,22,47.1,0.917,0,12,18,13
2023,10,Midtown,Environmental Services,17,35.4,0.789,1,7,24,4
2023,10,Midtown,Code Enforcement,25,81.1,0.767,2,7,23,4
2023,10,Midtown,Permits & Licensing,21,57.7,0.916,0,13,9,18
2023,10,University,Public Works,7,54.6,0.813,0,4,9,6
2023,10,University,Parks & Recreation,21,27.9,0.877,1,13,12,5
2023,10,University,Building & Safety,29,70.7,0.759,2,7,15,5
2023,10,University,Transportation,18,25.2,0.81,2,14,7,18
2023,10,University,Utilities,17,24.9,0.65,4,2,21,16
2023,10,University,Environmental Services,25,68.4,0.701,3,13,9,20
2023,10,University,Code Enforcement,7,37.8,0.826,1,9,10,6
2023,10,University,Permits & Licensing,29,27.9,0.735,2,5,12,4
2023,10,Harbor,Public Works,25,34.8,0.807,5,10,5,4
2023,10,Harbor,Parks & Recreation,25,71.6,0.845,5,5,20,4
2023,10,Harbor,Building & Safety,6,42.4,0.674,1,14,12,7
2023,10,Harbor,Transportation,9,29.7,0.765,4,7,15,15
2023,10,Harbor,Utilities,29,92.1,0.709,5,12,17,3
2023,10,Harbor,Environmental Services,21,42.5,0.677,2,9,5,16
2023,10,Harbor,Code Enforcement,22,67.6,0.834,0,2,11,4
2023,10,Harbor,Permits & Licensing,11,70.3,0.883,1,11,20,3
2023,11,Downtown,Public Works,16,59.0,0.686,5,3,23,14
2023,11,Downtown,Parks & Recreation,21,44.8,0.829,1,8,11,7
2023,11,Downtown,Building & Safety,22,68.1,0.793,0,12,24,12
2023,11,Downtown,Transportation,13,73.2,0.822,4,7,21,15
2023,11,Downtown,Utilities,10,87.5,0.808,1,14,24,11
2023,11,Downtown,Environmental Services,15,80.1,0.717,1,7,13,15
2023,11,Downtown,Code Enforcement,8,72.8,0.894,5,6,19,3
2023,11,Downtown,Permits & Licensing,19,51.8,0.86,4,12,21,15
2023,11,Northside,Public Works,11,76.2,0.666,1,3,6,15
2023,11,Northside,Parks & Recreation,30,65.9,0.685,0,13,11,9
2023,11,Northside,Building & Safety,29,93.6,0.869,4,13,14,9
2023,11,Northside,Transportation,23,31.9,0.683,2,7,19,4
2023,11,Northside,Utilities,25,66.8,0.743,5,5,23,11
2023,11,Northside,Environmental Services,11,26.5,0.796,4,2,14,3
2023,11,Northside,Code Enforcement,11,51.9,0.677,1,15,15,9
2023,11,Northside,Permits & Licensing,20,81.7,0.897,5,8,15,17
2023,11,Southside,Public Works,17,78.5,0.872,4,14,10,18
2023,11,Southside,Parks & Recreation,20,39.6,0.721,4,11,14,10
2023,11,Southside,Building & Safety,7,39.0,0.857,4,3,5,3
2023,11,Southside,Transportation,24,92.3,0.844,0,15,5,11
2023,11,Southside,Utilities,5,87.5,0.822,2,9,17,8
2023,11,Southside,Environmental Services,8,51.9,0.765,0,7,11,9
2023,11,Southside,Code Enforcement,18,29.4,0.658,5,7,7,11
2023,11,Southside,Permits & Licensing,18,74.1,0.768,5,2,14,4
2023,11,Eastgate,Public Works,8,63.8,0.801,2,4,13,17
2023,11,Eastgate,Parks & Recreation,30,44.0,0.778,1,3,25,3
2023,11,Eastgate,Building & Safety,20,57.9,0.755,1,2,8,5
2023,11,Eastgate,Transportation,28,83.1,0.772,1,9,23,20
2023,11,Eastgate,Utilities,13,67.5,0.892,2,2,23,18
2023,11,Eastgate,Environmental Services,7,86.4,0.89,5,13,9,9
2023,11,Eastgate,Code Enforcement,7,43.4,0.659,3,12,17,3
2023,11,Eastgate,Permits & Licensing,6,42.8,0.725,3,8,19,16
2023,11,Westbrook,Public Works,10,89.5,0.825,0,11,6,5
2023,11,Westbrook,Parks & Recreation,29,29.9,0.687,2,13,14,18
2023,11,Westbrook,Building & Safety,11,35.2,0.82,2,2,13,9
2023,11,Westbrook,Transportation,12,76.9,0.882,5,9,5,4
2023,11,Westbrook,Utilities,23,91.7,0.704,3,10,20,10
2023,11,Westbrook,Environmental Services,27,46.3,0.715,5,2,14,14
2023,11,Westbrook,Code Enforcement,7,49.8,0.897,4,7,19,18
2023,11,Westbrook,Permits & Licensing,22,65.4,0.849,1,7,16,20
2023,11,Riverside,Public Works,22,59.3,0.658,1,7,25,14
2023,11,Riverside,Parks & Recreation,18,28.6,0.795,1,11,17,14
2023,11,Riverside,Building & Safety,19,75.8,0.708,2,14,14,7
2023,11,Riverside,Transportation,26,76.0,0.869,3,12,22,16
2023,11,Riverside,Utilities,16,53.7,0.852,3,3,24,11
2023,11,Riverside,Environmental Services,9,53.1,0.833,2,7,25,17
2023,11,Riverside,Code Enforcement,19,79.0,0.918,4,15,10,4
2023,11,Riverside,Permits & Licensing,15,48.9,0.761,4,15,25,7
2023,11,Highland,Public Works,24,35.9,0.705,2,10,25,8
2023,11,Highland,Parks & Recreation,30,73.9,0.898,4,4,11,15
2023,11,Highland,Building & Safety,7,52.4,0.699,3,3,21,20
2023,11,Highland,Transportation,6,44.5,0.773,4,3,23,3
2023,11,Highland,Utilities,13,44.9,0.713,4,12,10,10
2023,11,Highland,Environmental Services,26,77.0,0.652,5,14,15,18
2023,11,Highland,Code Enforcement,8,62.8,0.864,2,13,16,20
2023,11,Highland,Permits & Licensing,17,43.2,0.813,4,12,17,10
2023,11,Lakewood,Public Works,23,72.2,0.827,2,13,18,6
2023,11,Lakewood,Parks & Recreation,12,56.1,0.744,5,12,19,7
2023,11,Lakewood,Building & Safety,27,84.2,0.855,1,13,5,19
2023,11,Lakewood,Transportation,30,47.1,0.678,0,9,9,5
2023,11,Lakewood,Utilities,27,29.2,0.675,2,5,17,12
2023,11,Lakewood,Environmental Services,11,66.0,0.664,4,12,8,9
2023,11,Lakewood,Code Enforcement,5,48.3,0.853,0,2,14,6
2023,11,Lakewood,Permits & Licensing,11,45.2,0.856,1,15,7,5
2023,11,Industrial,Public Works,13,77.7,0.716,3,3,18,14
2023,11,Industrial,Parks & Recreation,26,76.5,0.852,3,2,24,12
2023,11,Industrial,Building & Safety,15,52.6,0.707,3,7,11,12
2023,11,Industrial,Transportation,18,61.5,0.899,4,11,20,4
2023,11,Industrial,Utilities,26,70.1,0.697,3,2,20,13
2023,11,Industrial,Environmental Services,16,73.2,0.765,0,6,20,15
2023,11,Industrial,Code Enforcement,29,66.6,0.848,4,14,8,16
2023,11,Industrial,Permits & Licensing,27,61.1,0.87,4,11,16,18
2023,11,Midtown,Public Works,5,76.0,0.816,3,2,20,5
2023,11,Midtown,Parks & Recreation,20,34.9,0.876,2,10,7,5
2023,11,Midtown,Building & Safety,12,91.4,0.687,5,15,25,6
2023,11,Midtown,Transportation,19,59.2,0.72,3,13,15,10
2023,11,Midtown,Utilities,24,78.3,0.845,3,2,15,12
2023,11,Midtown,Environmental Services,22,34.1,0.887,5,15,19,9
2023,11,Midtown,Code Enforcement,24,37.0,0.865,3,3,5,7
2023,11,Midtown,Permits & Licensing,23,56.9,0.739,5,14,5,19
2023,11,University,Public Works,19,35.4,0.695,0,10,10,17
2023,11,University,Parks & Recreation,13,71.7,0.799,5,11,17,20
2023,11,University,Building & Safety,25,32.8,0.68,5,2,13,6
2023,11,University,Transportation,27,29.2,0.851,4,9,10,17
2023,11,University,Utilities,14,75.3,0.666,1,2,14,13
2023,11,University,Environmental Services,18,64.3,0.673,0,12,9,5
2023,11,University,Code Enforcement,11,89.1,0.895,3,9,12,3
2023,11,University,Permits & Licensing,17,74.3,0.9,5,14,25,8
2023,11,Harbor,Public Works,29,82.4,0.874,3,2,14,8
2023,11,Harbor,Parks & Recreation,12,65.0,0.733,2,15,23,18
2023,11,Harbor,Building & Safety,12,39.7,0.738,5,9,8,6
2023,11,Harbor,Transportation,10,69.3,0.697,1,4,24,3
2023,11,Harbor,Utilities,19,42.6,0.776,3,7,18,3
2023,11,Harbor,Environmental Services,27,40.8,0.809,4,13,16,20
2023,11,Harbor,Code Enforcement,8,90.5,0.852,3,9,6,11
2023,11,Harbor,Permits & Licensing,18,72.0,0.807,4,13,18,5
2023,12,Downtown,Public Works,7,59.1,0.7,0,6,16,18
2023,12,Downtown,Parks & Recreation,17,88.4,0.717,4,5,9,6
2023,12,Downtown,Building & Safety,5,30.6,0.853,1,3,23,8
2023,12,Downtown,Transportation,33,36.6,0.75,1,9,22,14
2023,12,Downtown,Utilities,28,26.0,0.687,2,9,7,8
2023,12,Downtown,Environmental Services,23,36.5,0.665,3,3,22,4
2023,12,Downtown,Code Enforcement,12,71.3,0.876,1,4,14,7
2023,12,Downtown,Permits & Licensing,28,50.9,0.886,5,8,5,14
2023,12,Northside,Public Works,6,39.4,0.738,4,14,5,6
2023,12,Northside,Parks & Recreation,21,34.9,0.818,5,6,23,19
2023,12,Northside,Building & Safety,5,54.2,0.816,2,14,9,13
2023,12,Northside,Transportation,15,78.8,0.797,3,14,11,9
2023,12,Northside,Utilities,33,69.2,0.903,3,9,20,9
